,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.2558,0.5058,0.125,"x, y, z",16 n,1,1
1,V2,4,0.25,0.25,0.25,"1/4, 1/4, 1/4",4 c,222,4
2,V3,4,0.0,0.0,0.5,"0, 0, 0",4 f,2/m,4
