,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1937,0.9621,0.1744,"x, y, z",16 f,1
1,E2,0.0,0.0,0.0,"0, 0, 0",8 c,-1
2,E3,0.2316,0.1558,0.0,"x, y, z",16 f,1
3,E4,0.4437,0.9621,0.125,"x, y, z",16 f,1
