,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,6,24,42,98,114,218,222,386,366,602,2079
1,V2,8,20,56,74,152,164,296,290,488,452,2001
