,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,10,24,36,56,96,136,172,224,292,1051,4.4.7.7.7.7
1,V2,4,9,20,37,64,92,124,176,238,280,1045,4.4.4.7.6.6
2,V3,4,10,20,38,63,91,134,175,226,287,1049,4.6.4.7.6.7
