,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,6,38,42,146,114,326,222,578,366,902,2741
1,V2,12,20,84,74,228,164,444,290,732,452,2501
