,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0747,0.0746,0.1464,"x, x, z",16 m,m
1,E2,0.0,0.1493,0.0,"0, y, 0",8 i,mm2
2,E3,0.0,0.0746,0.25,"0, y, z",16 n,m
3,E4,0.0,0.2513,0.1845,"0, y, z",16 n,m
4,E5,0.0,0.0,0.5,"0, 0, 1/2",2 b,4/m
5,E6,0.0733,0.4266,0.25,"x, 1/2-x, 1/4",16 k,2
