,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.3425,0.3425,"0, y, y",24 h,mm2,4
1,V2,3,0.0,0.3004,0.3004,"0, y, y",24 h,mm2,4
2,V3,3,0.0,0.243,0.2851,"0, y, z",48 j,m,2
3,V4,3,0.0,0.1929,0.317,"0, y, z",48 j,m,2
4,V5,3,0.0297,0.1495,0.3446,"x, y, z",96 l,1,1
5,V6,3,0.0742,0.1162,0.3657,"x, y, z",96 l,1,1
6,V7,3,0.1212,0.1212,0.4703,"x, x, z",48 k,m,2
7,V8,3,0.1079,0.1079,0.4139,"x, x, z",48 k,m,2
