,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,10,34,78,138,218,314,426,554,702,866,3341
1,V2,10,36,78,140,218,314,426,556,702,868,3349
