,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.5,0.3906,"0, 1/2, z",4 i,mm2,4
1,V2,3,0.0,0.3818,0.2012,"0, y, z",8 s,m,2
2,V3,4,0.0,0.1672,0.1094,"0, y, z",8 s,m,2
