,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1293,0.3332,0.2103,"x, y, z",24 l,1
1,E2,0.0929,0.1859,0.25,"x, 2x, /4",6 h,mm2
2,E3,0.1971,0.3942,0.1706,"x, 2x, z",12 k,m
3,E4,0.1224,0.3942,0.25,"x, y, 1/4",12 j,m
4,E5,0.085,0.4216,0.1184,"x, y, z",24 l,1
5,E6,0.9751,0.0249,0.25,"x, 1-x, 1/4",6 h,mm2
6,E7,0.0476,0.5238,0.0663,"2y, y, z",12 k,m
7,E8,0.0,0.4252,0.0,"0, y, 0",12 i,2
