,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0882,0.0,0.1514,"x, 0, z",8 o,m,2
1,V2,4,0.222,0.0,0.3486,"x, 0, z",8 o,m,2
