,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0869,0.0869,0.1731,"x, x, z",16 m,m
1,E2,0.0,0.2754,0.1967,"0, y, z",16 n,m
2,E3,0.0,0.1738,0.1312,"0, y, z",16 n,m
3,E4,0.0,0.5,0.2203,"0, 1/2, z",8 g,mm2
4,E5,0.0615,0.4385,0.25,"x, 1/2-x, 1/4",16 k,2
5,E6,0.0869,0.0869,0.0892,"x, x, z",16 m,m
6,E7,0.0,0.2754,0.0656,"0, y, z",16 n,m
7,E8,0.0,0.5,0.042,"0, 1/2, z",8 g,mm2
8,E9,0.0,0.3771,0.0,"0, y, 0",8 i,mm2
