,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.5,0.25,"0, 1/2, 1/4",2 c,-4m2
1,E2,0.25,0.5,0.4419,"x, 1/2, z",8 f,mm2
