,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,7,0.0015,0.0928,0.0667,"x, y, z",16 i,1,1
1,V2,7,0.5,0.25,0.134,"1/2, 1/4, z",8 g,2,2
