,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,5,8,11,17,21,30,42,64,75,277,3.10.16
1,V2,4,5,8,11,19,21,36,42,66,74,287,3.10.3.16.3.20
2,V3,4,5,8,11,19,22,38,45,63,77,293,3.10.3.16.3.20(3)
3,V4,3,5,8,11,17,24,36,44,67,77,293,3.10.20(3)
4,V5,3,4,8,12,16,18,32,40,61,70,265,3.10.10
5,V6,3,4,8,12,18,22,36,48,66,76,294,3.20(3).20(3)
