,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.378,0.378,0.1873,"x, x, z",8 j,m
1,E2,0.3134,0.3687,0.2384,"x, y, z",16 k,1
2,E3,0.3221,0.5006,0.14,"x, y, z",16 k,1
3,E4,0.2615,0.2615,0.3483,"x, x, z",8 j,m
4,E5,0.1231,0.1231,0.4073,"x, x, z",8 j,m
5,E6,0.0678,0.1784,0.5,"x, y, 1/2",8 i,m
6,E7,0.1433,0.1986,0.4073,"x, y, z",16 k,1
7,E8,0.2188,0.2188,0.5,"x, x, 1/2",4 g,mm2
