,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,9,16,24,35,53,75,96,118,143,574,4.4.4.6.12.12
1,V2,4,8,14,23,35,51,67,86,116,150,555,4.4.4.4.12.12
2,V3,4,9,15,24,38,52,71,97,120,144,575,4.4.4.6.12.12
3,V4,4,9,15,22,32,46,65,87,112,144,537,4.4.4.6.12.12
4,V5,4,8,13,22,36,51,66,86,113,144,544,4.4.4.4.12.12
