,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,13,52,48,144,105,280,186,464,289,1590
1,V2,4,20,24,82,72,202,136,350,232,566,1689
2,V3,4,22,28,94,72,202,144,370,232,566,1735
