,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.204,0.3588,0.4022,"x, y, z",16 k,1,1
1,V2,4,0.0908,0.3599,0.1698,"x, y, z",16 k,1,1
