,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.8372,0.25,0.1501,"x, 1/4, z",4 c,m
1,E2,0.7134,0.1444,0.081,"x, y, z",8 d,1
2,E3,0.7281,0.0971,0.2128,"x, y, z",8 d,1
3,E4,0.9781,0.0971,0.1873,"x, y, z",8 d,1
4,E5,0.5897,0.25,0.012,"x, 1/4, z",4 c,m
5,E6,0.5901,0.4323,0.9444,"x, y, z",8 d,1
6,E7,0.4995,0.4233,0.0676,"x, y, z",8 d,1
7,E8,0.0142,0.4706,0.3006,"x, y, z",8 d,1
8,E9,0.2642,0.4706,0.1739,"x, y, z",8 d,1
