,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,10,24,40,64,90,120,160,200,244,957,4.4.6(2).6(2).8(2).8(2)
1,V2,4,11,24,41,62,90,122,157,200,247,959,4.8(6).6.6.6.6
