,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,14,19,64,51,144,99,256,163,400,1214,4.6(2).6(2)
1,V2,6,10,38,34,102,74,198,130,326,202,1121,4.4.6.6.6.6.6.6.6.6.6(2).6(2).8.8.8(6)
