,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1793,0.1793,0.0,"x, x, 0",4 a,2
1,E2,0.25,0.3022,0.125,"x, y, z",8 b,1
2,E3,0.4293,0.1229,0.9824,"x, y, z",8 b,1
