,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0801,0.3066,0.4199,"x, y, z",48 n,1,1
1,V2,4,0.0801,0.1934,0.3066,"x, y, z",48 n,1,1
