,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.9445,0.0556,0.1551,"x, 1-x, z",12 k,m
1,E2,0.1111,0.2222,0.25,"x, 2x, 1/4",6 h,mm2
2,E3,0.2222,0.2778,0.0776,"x, y, z",24 l,1
3,E4,0.0,0.5,0.0,"0, 1/2, 0",6 g,2/m
4,E5,0.1667,0.3333,0.0,"x, 2x, z",12 k,m
