,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1036,0.75,0.25,"x, y, 1-y",24 m,m,2
1,V2,4,0.1035,0.3964,0.3964,"x, y, y",24 m,m,2
