,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3008,0.3008,0.3333,"x, x, 1/3",6 g,2
1,E2,0.3229,0.0,0.5,"x, 0, 1/2",6 h,2
2,E3,0.615,0.385,0.3333,"x, 1-x, 1/3",6 i,2
3,E4,0.4158,0.2079,0.1667,"2y, y, 1/6",6 j,2
