,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.5,0.5,0.0,"1/2, 1/2, 0",3 c,4/mmm,16
1,V2,4,0.5,0.0,0.0,"1/2, 0, 0",3 d,4/mmm,16
