,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,8,16,31,58,83,116,151,200,251,919,3.3.8.10.12.12
1,V2,4,8,16,31,56,84,113,154,198,250,915,3.3.8.10(2).10.10
2,V3,4,8,16,32,54,86,114,152,200,254,921,3.3.10.10.10(2).*
