,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.25,0.1376,0.5,"x, y, 1/2",24 k,m
1,E2,0.3062,0.1938,0.75,"x, 1/2-x, 3/4",24 j,2
