,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,13,24,37,60,93,120,158,208,285,1005,3.3.3.3.3.5.5.5.5.5.8.8.8.8.8(2)
1,V2,4,8,22,45,52,95,113,167,233,226,966,3.8(2).3.8(2).3.8(2)
2,V3,4,7,23,45,54,93,115,175,226,234,977,3.8.3.8.3.8(2)
3,V4,4,7,23,44,53,97,116,172,220,244,981,3.8.3.8(2).3.8(2)
4,V5,5,13,22,39,65,103,133,158,215,268,1022,3.3.4.4.6.6.8.8.8.8(2)
5,V6,5,13,22,40,65,98,134,164,213,268,1023,3.3.4.4.6.6.8.8.8.8
