,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0198,0.0863,0.3607,"x, y, z",96 j,1,1
1,V2,3,0.0819,0.0819,0.4181,"x, x, 1/2-x",32 j,3,3
2,V3,3,0.0126,0.286,0.0628,"x, y, z",96 j,1,1
3,V4,3,0.0891,0.0891,0.0891,"x, x, x",32 j,3,3
4,V5,3,0.0386,0.0579,0.2187,"x, y, z",96 j,1,1
5,V6,3,0.0258,0.0973,0.1448,"x, y, z",96 j,1,1
