,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0812,0.5406,0.0,"2y, y, 0",6 l,mm2,4
1,V2,4,0.2073,0.6036,0.5,"2y, y, 1/2",6 m,mm2,4
2,V3,6,0.3333,0.6667,0.0,"1/3, 23, 0",2 c,-6m2,12
