,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0592,0.2805,0.2685,"x, y, z",36 i,1,1
1,V2,3,0.0,0.3242,0.0,"0, y, 0",18 f,2,2
2,V3,3,0.1621,0.0,0.0,"x, 0, 0",18 f,2,2
3,V4,3,0.2909,0.0644,0.2046,"x, y, z",36 i,1,1
