,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.0,"0, 0, 0",4 a,-43m,24
1,V2,4,0.1551,0.1551,0.1551,"x, x, x",16 e,3m,6
