,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.2494,0.0,"0, y, 0",4 l,mm2,4
1,V2,5,0.2493,0.2493,0.5,"x, x, 0",4 j,mm2,4
2,V3,4,0.5,0.5,0.5,"1/2, 1/2, 1/2",1 d,4/mmm,16
