,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,12,30,42,66,132,146,204,264,306,1209,7(2).7(2).7(2).7(2).7(2).7(2).14(2).14(2).14(2).*.*.*.*.*.*
1,V2,4,8,25,48,76,100,133,198,257,312,1162,6.6.6.6.6.6
2,V3,3,10,21,43,67,96,142,186,242,311,1122,6(3).7(2).7(2)
