,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.2372,0.5706,0.0,"x, y, 0",12 p,m,2
1,V2,4,0.1464,0.5251,0.2672,"x, y, z",24 r,1,1
2,V3,4,0.0555,0.4797,0.0,"x, y,0",12 p,m,2
