,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,5,7,14,32,51,61,73,96,126,469,4.12(4).16(4)
1,V2,3,4,11,19,25,39,60,81,91,112,446,3.12(2).12(2)
2,V3,3,6,13,20,27,36,56,83,93,115,453,3.8.12(2)
3,V4,5,9,13,19,30,45,57,72,102,146,499,3.3.3.4.5(2).5(2).8.12.12.12(2)
