,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.0,0.0,"0, 0, 0",4 a,2/m
1,E2,0.25,0.25,0.0,"1/4, 1/4, 0",8 c,-1
2,E3,0.25,0.15,0.25,"1/4, y, 1/4",8 e,2
