,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.0,0.0853,0.4147,"0, y, 1/2-y",48 i,mm2,4
1,V2,5,0.1647,0.25,0.25,"x, 1/4, 1/4",48 g,mm2,4
2,V3,3,0.0441,0.25,0.25,"x, 1/4, 1/4",48 g,mm2,4
3,V4,3,0.0,0.1706,0.3294,"0, y, 1/2-y",48 i,mm2,4
