,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,10,34,78,138,214,306,418,546,690,850,3285
1,V2,10,36,78,138,214,308,418,546,690,852,3291
