,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.5,0.176,"0, 1/2, z",4 d,2
1,E2,0.2043,0.2043,0.0,"x, x, 0",4 e,2
2,E3,0.3918,0.25,0.25,"x, y, z",8 g,1
