,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,13,17,21,29,41,59,85,118,162,553
1,V2,3,5,7,14,32,54,70,84,100,124,494
2,V3,3,4,11,19,24,38,66,86,104,124,480
3,V4,3,7,13,19,24,32,54,84,107,127,471
