,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,20,38,80,116,146,236,296,326,476,1743
1,V2,4,14,40,66,110,166,212,276,376,432,1697
