,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.2909,0.3746,0.3784,"x, y, z",8 f,1,1
1,V2,4,0.0,0.2298,0.2093,"x, y, z",8 f,1,1
