,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.1754,0.3511,"0, y, z",8 m,m,2
1,V2,3,0.0,0.0746,0.1489,"0, y, z",8 m,m,2
2,V3,4,0.25,0.0,0.0,"1/4, 0, 0",4 a,222,4
3,V4,4,0.25,0.25,0.5,"1/4, 0, 1/2",4 b,222,4
