,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,6,15,32,48,68,133,172,215,302,332,1324
1,V2,7,18,30,51,85,128,178,228,279,364,1369
