,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.0,0.0,"0, 0, 0",4 a,-1
1,E2,0.0,0.0643,0.25,"0, y, 1/4",4 c,2
2,E3,0.1229,0.1572,0.123,"x, y, z",8 f,1
3,E4,0.25,0.5,0.1231,"1/4, 1/2, z",4 e,2
4,E5,0.25,0.0,0.1231,"1/4, 0, z",4 d,2
