,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.5,0.125,"0, 1/2, z",8 c,2
1,E2,0.1601,0.3399,0.25,"x, 1/2-x, 1/4",8 d,2
