,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,3,15,25,43,72,118,157,226,288,346,1294
1,V2,8,12,30,56,84,120,196,234,290,406,1437
