,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 c,-3m,12
1,V2,16,0.0,0.0,0.5,"0, 0, 1/2",6 b,4/mmm,16
2,V3,3,0.0641,0.25,0.4359,"x, 1/4, 1/2-x",48 i,2,2
