,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,16,28,74,76,162,148,290,244,450,1493,4(2).4(2).6(2).6(2).6(4).6(4)
1,V2,6,14,42,50,114,110,222,194,366,302,1421,4.4.4.4.4.4.6(2).6(2).6(2).6(2).6(2).6(2).*.*.*
