,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.5,0.2916,"0, 1/2, z",6 f,mm2,4
1,V2,4,0.1984,0.3855,0.2917,"x, y, z",24 l,1,1
