,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,8,0.0,0.0,0.0,"0, 0, 0",2 a,4/mmm,16
1,V2,3,0.5,0.0,0.1162,"1/2, 0, z",8 g,mm2,4
