,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0409,0.2167,0.4766,"x, y, z",48 h,1,1
1,V2,3,0.1177,0.1843,0.4328,"x, y, z",48 h,1,1
2,V3,3,0.2232,0.2232,0.2898,"x, x, z",24 g,m,2
3,V4,3,0.1845,0.1845,0.3664,"x, x, z",24 g,m,2
