,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2811,0.325,0.3695,"x, y, x",48 h,1
1,E2,0.152,0.2838,0.4249,"x, y,z",48 h,1
2,E3,0.0655,0.25,0.5224,"x, y, z",48 h,1
3,E4,0.3968,0.3968,0.3968,"x, x, x",8 c,3m
4,E5,0.2161,0.3484,0.3484,"x, y, y",24 g,m
5,E6,0.26,0.26,0.3929,"x, x, z",24 g,m
6,E7,0.4474,0.5,0.5,"x, 1/2, 1/2",12 e,mm2
