,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0892,0.0692,0.3069,"x, y, z",32 g,1,1
1,V2,3,0.1906,0.7784,0.1897,"x, y, z",32 g,1,1
