,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,6,25,42,120,150,304,318,580,546,900,2992
1,V2,8,16,56,78,200,218,424,414,728,666,2809
