,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 c,-43m,24
1,V2,3,0.0755,0.25,0.25,"x, 1/4, 1/4",48 g,mm2,4
2,V3,4,0.1628,0.1628,0.1628,"x, x, x",32 f,3m,6
