,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.2587,0.2587,"0, y, y",12 j,mm2,4
1,V2,3,0.1294,0.1294,0.388,"x, x, z",24 m,m,2
