,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.25,0.25,0.6683,"1/4, 1/4, z",12 g,mm2,4
1,V2,3,0.1922,0.1922,0.5268,"x, x, z",24 k,m,2
2,V3,5,0.077,0.077,0.5385,"x, x, z",24 k,m,2
