,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,12,17,26,31,42,55,76,98,367,7.7.7
1,V2,3,6,12,17,27,30,44,55,76,102,373,7.7.7
2,V3,3,6,12,18,27,37,42,60,78,105,389,7.7.7
