,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,9,13,19,29,41,49,53,58,281,6.14(2).14(2)
1,V2,3,4,7,11,17,24,33,42,59,74,275,3.12(2).14(2)
2,V3,3,5,7,10,16,25,35,48,62,73,285,4.12.12
3,V4,3,4,6,11,19,25,30,39,56,74,268,3.12(2).14(2)
4,V5,3,4,8,12,18,27,32,42,60,68,275,3.14(2).14(2)
